Year,GameType,Week,Date,Day,WinnerRank,Winner,Winnerwas,PtsW,HomeAway,LoserRank,Loser,Loserwas,PtsL,Notes
2018,Regular Season,5,September 22 2018,Saturday,,Duke,Home,55,,,North Carolina Central,Away,13,Wallace Wade Stadium - Durham North Carolina
2018,Regular Season,5,September 22 2018,Saturday,,Florida,Away,47,@,,Tennessee,Home,21,Neyland Stadium - Knoxville Tennessee
2018,Regular Season,5,September 22 2018,Saturday,,Florida State,Home,37,,,Northern Illinois,Away,19,Doak Campbell Stadium - Tallahassee Florida
2018,Regular Season,5,September 22 2018,Saturday,2,Georgia,Away,43,@,,Missouri,Home,29,Memorial Stadium/Faurot Field - Columbia Missouri
2018,Regular Season,5,September 22 2018,Saturday,,Hawaii,Home,42,,,Duquesne,Away,21,Aloha Stadium - Honolulu Hawaii
2018,Regular Season,5,September 22 2018,Saturday,,Houston,Home,70,,,Texas Southern,Away,14,TDECU Stadium - Houston Texas
2018,Regular Season,5,September 22 2018,Saturday,,Illinois State,Away,35,@,,Colorado State,Home,19,Sonny Lubick Field at Canvas Stadium - Fort Collins Colorado
2018,Regular Season,5,September 22 2018,Saturday,,Iowa State,Home,26,,,Akron,Away,13,Jack Trice Stadium - Ames Iowa
2018,Regular Season,5,September 22 2018,Saturday,,Kentucky,Home,28,,14,Mississippi State,Away,7,Kroger Field - Lexington Kentucky
2018,Regular Season,5,September 22 2018,Saturday,6,LSU,Home,38,,,Louisiana Tech,Away,21,Tiger Stadium - Baton Rouge Louisiana
2018,Regular Season,5,September 22 2018,Saturday,,Maryland,Home,42,,,Minnesota,Away,13,Capital One Field at Maryland Stadium - College Park Maryland
2018,Regular Season,5,September 22 2018,Saturday,,UMass,Home,49,,,Charlotte,Away,31,Warren McGuirk Alumni Stadium - Amherst UMass
2018,Regular Season,5,September 22 2018,Saturday,,Memphis,Home,52,,,South Alabama,Away,35,Liberty Bowl Memorial Stadium - Memphis Tennessee
2018,Regular Season,5,September 22 2018,Saturday,21,Miami (FL),Home,31,,,FIU,Away,17,Hard Rock Stadium - Miami Gardens Florida
2018,Regular Season,5,September 22 2018,Saturday,,Miami (OH),Away,38,@,,Bowling Green State,Home,23,Doyt Perry Stadium - Bowling Green Ohio
2018,Regular Season,5,September 22 2018,Saturday,19,Michigan,Home,56,,,Nebraska,Away,10,Michigan Stadium - Ann Arbor Michigan
2018,Regular Season,5,September 22 2018,Saturday,24,Michigan State,Away,35,@,,Indiana,Home,21,"Memorial Stadium ""The Rock"" - Bloomington Indiana"
2018,Regular Season,5,September 22 2018,Saturday,,Ole Miss,Home,38,,,Kent State,Away,17,Vaught-Hemingway Stadium - Oxford Mississippi
2018,Regular Season,5,September 22 2018,Saturday,,New Mexico State,Away,27,@,,UTEP,Home,20,Sun Bowl - El Paso Texas
2018,Regular Season,5,September 22 2018,Saturday,,North Carolina,Home,38,,,Pittsburgh,Away,35,Kenan Memorial Stadium - Chapel Hill North Carolina
2018,Regular Season,5,September 22 2018,Saturday,,North Carolina State,Away,37,@,,Marshall,Home,20,Joan C. Edwards Stadium - Huntington West Virginia
2018,Regular Season,5,September 22 2018,Saturday,,North Texas,Away,47,@,,Liberty,Home,7,Williams Stadium - Lynchburg Virginia
2018,Regular Season,5,September 22 2018,Saturday,8,Notre Dame,Away,56,@,,Wake Forest,Home,27,BB&T Field - Winston-Salem North Carolina
2018,Regular Season,5,September 22 2018,Saturday,4,Ohio State,Home,49,,,Tulane,Away,6,Ohio Stadium - Columbus Ohio
2018,Regular Season,5,September 22 2018,Saturday,5,Oklahoma,Home,28,,,Army,Away,21,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
2018,Regular Season,5,September 22 2018,Saturday,,Old Dominion,Home,49,,13,Virginia Tech,Away,35,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia
2018,Regular Season,5,September 22 2018,Saturday,,Purdue,Home,30,,23,Boston College,Away,13,Ross-Ade Stadium - West Lafayette Indiana
2018,Regular Season,5,September 22 2018,Saturday,,San Diego State,Home,23,,,Eastern Michigan,Away,20,SDCCU Stadium - San Diego California
2018,Regular Season,5,September 22 2018,Saturday,,South Carolina,Away,37,@,,Vanderbilt,Home,14,Vanderbilt Stadium - Nashville Tennessee
2018,Regular Season,5,September 22 2018,Saturday,,South Florida,Home,20,,,East Carolina,Away,13,Raymond James Stadium - Tampa Florida
2018,Regular Season,5,September 22 2018,Saturday,,Southern Methodist,Home,31,,,Navy,Away,30,Gerald J. Ford Stadium - Dallas Texas
2018,Regular Season,5,September 22 2018,Saturday,,Southern Mississippi,Home,40,,,Rice,Away,22,M. M. Roberts Stadium - Hattiesburg Mississippi
2018,Regular Season,5,September 22 2018,Saturday,7,Stanford,Away,38,@,20,Oregon,Home,31,
2018,Regular Season,5,September 22 2018,Saturday,,Syracuse,Home,51,,,UConn,Away,21,Carrier Dome - Syracuse New York
2018,Regular Season,5,September 22 2018,Saturday,,Texas,Home,31,,17,Texas Christian,Away,16,Darrell K Royal-Texas Memorial Stadium - Austin Texas
2018,Regular Season,5,September 22 2018,Saturday,,Texas Tech,Away,41,@,15,Oklahoma State,Home,17,Boone Pickens Stadium - Stillwater Oklahoma
2018,Regular Season,5,September 22 2018,Saturday,,UTSA,Home,25,,,Texas State,Away,21,Alamodome - San Antonio Texas
2018,Regular Season,5,September 22 2018,Saturday,,Toledo,Home,63,,,Nevada,Away,44,Glass Bowl - Toledo Ohio
2018,Regular Season,5,September 22 2018,Saturday,,Troy,Away,35,@,,Louisiana-Monroe,Home,27,Malone Stadium - Monroe Louisiana
2018,Regular Season,5,September 22 2018,Saturday,,Utah State,Home,42,,,Air Force,Away,32,Merlin Olsen Field at Maverik Stadium - Logan Utah
2018,Regular Season,5,September 22 2018,Saturday,,Virginia,Home,27,,,Louisville,Away,3,Scott Stadium - Charlottesville Virginia
2018,Regular Season,5,September 22 2018,Saturday,10,Washington,Home,27,,,Arizona State,Away,20,Husky Stadium - Seattle Washington
2018,Regular Season,5,September 22 2018,Saturday,12,West Virginia,Home,35,,,Kansas State,Away,6,Mountaineer Field at Milan Puskar Stadium - Morgantown West Virginia
2018,Regular Season,5,September 22 2018,Saturday,,Western Kentucky,Away,28,@,,Ball State,Home,20,Scheumann Stadium - Muncie Indiana
2018,Regular Season,5,September 22 2018,Saturday,,Western Michigan,Away,34,@,,Georgia State,Home,15,Georgia State Stadium - Atlanta Georgia
2018,Regular Season,5,September 22 2018,Saturday,18,Wisconsin,Away,28,@,,Iowa,Home,17,Kinnick Stadium - Iowa City Iowa
2018,Regular Season,6,September 27 2018,Thursday,16,Miami (FL),Home,47,,,North Carolina,Away,10,Hard Rock Stadium - Miami Gardens Florida
2018,Regular Season,6,September 28 2018,Friday,,Colorado,Home,38,,,UCLA,Away,16,Folsom Field - Boulder Colorado
2018,Regular Season,6,September 28 2018,Friday,,Tulane,Home,40,,,Memphis,Away,24,Yulman Stadium - New Orleans Louisiana
2018,Regular Season,6,September 29 2018,Saturday,1,Alabama,Home,56,,,Louisiana,Away,14,Bryant-Denny Stadium - Tuscaloosa Alabama
2018,Regular Season,6,September 29 2018,Saturday,,Alabama-Birmingham,Home,28,,,Charlotte,Away,7,Legion Field - Birmingham Alabama
2018,Regular Season,6,September 29 2018,Saturday,,Appalachian State,Home,52,,,South Alabama,Away,7,Kidd Brewer Stadium - Boone North Carolina
2018,Regular Season,6,September 29 2018,Saturday,,Arizona State,Home,52,,,Oregon State,Away,24,Sun Devil Stadium - Tempe Arizona
2018,Regular Season,6,September 29 2018,Saturday,,Army,Away,42,@,,Buffalo,Home,13,UB Stadium - Buffalo New York
2018,Regular Season,6,September 29 2018,Saturday,10,Auburn,Home,24,,,Southern Mississippi,Away,13,Jordan-Hare Stadium - Auburn Alabama
2018,Regular Season,6,September 29 2018,Saturday,,Ball State,Home,52,,,Kent State,Away,24,Scheumann Stadium - Muncie Indiana
2018,Regular Season,6,September 29 2018,Saturday,,Boise State,Away,34,@,,Wyoming,Home,14,Jonah Field War Memorial Stadium - Laramie Wyoming
2018,Regular Season,6,September 29 2018,Saturday,,Boston College,Home,45,,,Temple,Away,35,Alumni Stadium - Chestnut Hill UMass
2018,Regular Season,6,September 29 2018,Saturday,13,UCF,Home,45,,,Pittsburgh,Away,14,Spectrum Stadium - Orlando Florida
2018,Regular Season,6,September 29 2018,Saturday,,Cincinnati,Away,49,@,,UConn,Home,7,Pratt & Whitney Stadium at Rentschler Field - East Hartford UConn
2018,Regular Season,6,September 29 2018,Saturday,3,Clemson,Home,27,,,Syracuse,Away,23,Clemson Memorial Stadium - Clemson South Carolina
2018,Regular Season,6,September 29 2018,Saturday,,East Carolina,Home,37,,,Old Dominion,Away,35,Dowdy-Ficklen Stadium - Greenville North Carolina
2018,Regular Season,6,September 29 2018,Saturday,,Florida,Away,13,@,23,Mississippi State,Home,6,Davis Wade Stadium - Starkville Mississippi
2018,Regular Season,6,September 29 2018,Saturday,,FIU,Home,55,,,Arkansas-Pine Bluff,Away,9,Riccardo Silva Stadium - Miami (FL)orida
2018,Regular Season,6,September 29 2018,Saturday,,Florida State,Away,28,@,,Louisville,Home,24,Cardinal Stadium - Louisville Kentucky
2018,Regular Season,6,September 29 2018,Saturday,,Fresno State,Home,49,,,Toledo,Away,27,Bulldog Stadium - Fresno California
2018,Regular Season,6,September 29 2018,Saturday,2,Georgia,Home,38,,,Tennessee,Away,12,Sanford Stadium - Athens Georgia
2018,Regular Season,6,September 29 2018,Saturday,,Georgia Southern,Home,28,,,Arkansas State,Away,21,Allen E. Paulson Stadium - Statesboro Georgia
2018,Regular Season,6,September 29 2018,Saturday,,Georgia State,Home,46,,,Louisiana-Monroe,Away,14,Georgia State Stadium - Atlanta Georgia
2018,Regular Season,6,September 29 2018,Saturday,,Georgia Tech,Home,63,,,Bowling Green State,Away,17,Bobby Dodd Stadium - Atlanta Georgia
2018,Regular Season,6,September 29 2018,Saturday,,Hawaii,Away,44,@,,San Jose State,Home,41,CEFCU Stadium - San Jose California
2018,Regular Season,6,September 29 2018,Saturday,,Indiana,Away,24,@,,Rutgers,Home,17,High Point Solutions Stadium - Piscataway New Jersey
2018,Regular Season,6,September 29 2018,Saturday,17,Kentucky,Home,24,,,South Carolina,Away,10,Kroger Field - Lexington Kentucky
2018,Regular Season,6,September 29 2018,Saturday,,Liberty,Away,52,@,,New Mexico,Home,43,Dreamstyle Stadium - Albuquerque New Mexico
2018,Regular Season,6,September 29 2018,Saturday,5,LSU,Home,45,,,Ole Miss,Away,16,Tiger Stadium - Baton Rouge Louisiana
2018,Regular Season,6,September 29 2018,Saturday,,Louisiana Tech,Away,29,@,,North Texas,Home,27,Apogee Stadium - Denton Texas
2018,Regular Season,6,September 29 2018,Saturday,,Marshall,Away,20,@,,Western Kentucky,Home,17,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky
2018,Regular Season,6,September 29 2018,Saturday,14,Michigan,Away,20,@,,Northwestern,Home,17,Ryan Field - Evanston Illinois
2018,Regular Season,6,September 29 2018,Saturday,21,Michigan State,Home,31,,,Central Michigan,Away,20,Spartan Stadium - East Lansing Michigan
2018,Regular Season,6,September 29 2018,Saturday,,Middle Tennessee State,Home,25,,,Florida Atlantic,Away,24,"Johnny ""Red"" Floyd Stadium - Murfreesboro Tennessee"
2018,Regular Season,6,September 29 2018,Saturday,,Nevada,Away,28,@,,Air Force,Home,25,Falcon Stadium - Colorado Springs Colorado
2018,Regular Season,6,September 29 2018,Saturday,,North Carolina State,Home,35,,,Virginia,Away,21,Carter-Finley Stadium - Raleigh North Carolina
2018,Regular Season,6,September 29 2018,Saturday,,Northern Illinois,Away,26,@,,Eastern Michigan,Home,23,Rynearson Stadium - Ypsilanti Michigan
2018,Regular Season,6,September 29 2018,Saturday,8,Notre Dame,Home,38,,7,Stanford,Away,17,
2018,Regular Season,6,September 29 2018,Saturday,,Ohio,Home,58,,,UMass,Away,42,Peden Stadium - Athens Ohio
2018,Regular Season,6,September 29 2018,Saturday,4,Ohio State,Away,27,@,9,Penn State,Home,26,
2018,Regular Season,6,September 29 2018,Saturday,6,Oklahoma,Home,66,,,Baylor,Away,33,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
2018,Regular Season,6,September 29 2018,Saturday,,Oklahoma State,Away,48,@,,Kansas,Home,28,Memorial Stadium - Lawrence Kansas
2018,Regular Season,6,September 29 2018,Saturday,19,Oregon,Away,42,@,24,California,Home,24,
2018,Regular Season,6,September 29 2018,Saturday,,Purdue,Away,42,@,,Nebraska,Home,28,Memorial Stadium - Lincoln Nebraska
2018,Regular Season,6,September 29 2018,Saturday,,Southern California,Away,24,@,,Arizona,Home,20,Arizona Stadium - Tucson Arizona
2018,Regular Season,6,September 29 2018,Saturday,,Southern Methodist,Home,63,,,Houston Baptist,Away,27,Gerald J. Ford Stadium - Dallas Texas
2018,Regular Season,6,September 29 2018,Saturday,18,Texas,Away,19,@,,Kansas State,Home,14,Bill Snyder Family Stadium - Manhattan Kansas
2018,Regular Season,6,September 29 2018,Saturday,,Texas A&M,Home,24,,,Arkansas,Away,17,AT&T Stadium - Arlington Texas
2018,Regular Season,6,September 29 2018,Saturday,,Texas Christian,Home,17,,,Iowa State,Away,14,Amon G. Carter Stadium - Fort Worth Texas
2018,Regular Season,6,September 29 2018,Saturday,,UTSA,Home,30,,,UTEP,Away,21,Alamodome - San Antonio Texas
2018,Regular Season,6,September 29 2018,Saturday,,Troy,Home,45,,,Coastal Carolina,Away,21,Veterans Memorial Stadium - Troy Alabama
2018,Regular Season,6,September 29 2018,Saturday,,Vanderbilt,Home,31,,,Tennessee State,Away,27,Vanderbilt Stadium - Nashville Tennessee
2018,Regular Season,6,September 29 2018,Saturday,,Virginia Tech,Away,31,@,22,Duke,Home,14,Wallace Wade Stadium - Durham North Carolina
2018,Regular Season,6,September 29 2018,Saturday,,Wake Forest,Home,56,,,Rice,Away,24,BB&T Field - Winston-Salem North Carolina
2018,Regular Season,6,September 29 2018,Saturday,11,Washington,Home,35,,20,Brigham Young,Away,7,
2018,Regular Season,6,September 29 2018,Saturday,,Washington State,Home,28,,,Utah,Away,24,Martin Stadium - Pullman Washington
2018,Regular Season,6,September 29 2018,Saturday,12,West Virginia,Away,42,@,25,Texas Tech,Home,34,
2018,Regular Season,6,September 29 2018,Saturday,,Western Michigan,Away,40,@,,Miami (OH),Home,39,Fred Yager Stadium - Oxford Ohio
2018,Regular Season,7,October 4 2018,Thursday,,Houston,Home,41,,,Tulsa,Away,26,TDECU Stadium - Houston Texas
2018,Regular Season,7,October 4 2018,Thursday,,Troy,Home,37,,,Georgia State,Away,20,Veterans Memorial Stadium - Troy Alabama
2018,Regular Season,7,October 5 2018,Friday,,Georgia Tech,Away,66,@,,Louisville,Home,31,Cardinal Stadium - Louisville Kentucky
2018,Regular Season,7,October 5 2018,Friday,,Middle Tennessee State,Away,34,@,,Marshall,Home,24,Joan C. Edwards Stadium - Huntington West Virginia
2018,Regular Season,7,October 5 2018,Friday,,Utah State,Away,45,@,,Brigham Young,Home,20,LaVell Edwards Stadium - Provo Utah
2018,Regular Season,7,October 6 2018,Saturday,,Air Force,Home,35,,,Navy,Away,7,Falcon Stadium - Colorado Springs Colorado
2018,Regular Season,7,October 6 2018,Saturday,1,Alabama,Away,65,@,,Arkansas,Home,31,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas
2018,Regular Season,7,October 6 2018,Saturday,,Alabama-Birmingham,Away,28,@,,Louisiana Tech,Home,7,Joe Aillet Stadium - Ruston Louisiana
2018,Regular Season,7,October 6 2018,Saturday,,Arizona,Home,24,,,California,Away,17,Arizona Stadium - Tucson Arizona
2018,Regular Season,7,October 6 2018,Saturday,,Baylor,Home,37,,,Kansas State,Away,34,McLane Stadium - Waco Texas
2018,Regular Season,7,October 6 2018,Saturday,,Buffalo,Away,34,@,,Central Michigan,Home,24,Kelly/Shorts Stadium - Mount Pleasant Michigan
2018,Regular Season,7,October 6 2018,Saturday,12,UCF,Home,48,,,Southern Methodist,Away,20,Spectrum Stadium - Orlando Florida
2018,Regular Season,7,October 6 2018,Saturday,,Cincinnati,Home,37,,,Tulane,Away,21,Nippert Stadium - Cincinnati Ohio
2018,Regular Season,7,October 6 2018,Saturday,4,Clemson,Away,63,@,,Wake Forest,Home,3,BB&T Field - Winston-Salem North Carolina
2018,Regular Season,7,October 6 2018,Saturday,21,Colorado,Home,28,,,Arizona State,Away,21,Folsom Field - Boulder Colorado
2018,Regular Season,7,October 6 2018,Saturday,,Colorado State,Away,42,@,,San Jose State,Home,30,CEFCU Stadium - San Jose California
2018,Regular Season,7,October 6 2018,Saturday,20,Florida,Home,27,,5,LSU,Away,19,
2018,Regular Season,7,October 6 2018,Saturday,,Florida Atlantic,Home,52,,,Old Dominion,Away,33,FAU Football Stadium - Boca Raton Florida
2018,Regular Season,7,October 6 2018,Saturday,,Fresno State,Away,21,@,,Nevada,Home,3,MacKay Stadium - Reno Nevada
2018,Regular Season,7,October 6 2018,Saturday,2,Georgia,Home,41,,,Vanderbilt,Away,13,Sanford Stadium - Athens Georgia
2018,Regular Season,7,October 6 2018,Saturday,,Georgia Southern,Home,48,,,South Alabama,Away,13,Allen E. Paulson Stadium - Statesboro Georgia
2018,Regular Season,7,October 6 2018,Saturday,,Hawaii,Home,17,,,Wyoming,Away,13,Aloha Stadium - Honolulu Hawaii
2018,Regular Season,7,October 6 2018,Saturday,,Illinois,Away,38,@,,Rutgers,Home,17,High Point Solutions Stadium - Piscataway New Jersey
2018,Regular Season,7,October 6 2018,Saturday,,Iowa,Away,48,@,,Minnesota,Home,31,TCF Bank Stadium - Minneapolis Minnesota
2018,Regular Season,7,October 6 2018,Saturday,,Iowa State,Away,48,@,25,Oklahoma State,Home,42,Boone Pickens Stadium - Stillwater Oklahoma
2018,Regular Season,7,October 6 2018,Saturday,,Louisiana,Away,42,@,,Texas State,Home,27,Bobcat Stadium - San Marcos Texas
2018,Regular Season,7,October 6 2018,Saturday,,Memphis,Home,55,,,UConn,Away,14,Liberty Bowl Memorial Stadium - Memphis Tennessee
2018,Regular Season,7,October 6 2018,Saturday,17,Miami (FL),Home,28,,,Florida State,Away,27,Hard Rock Stadium - Miami Gardens Florida
2018,Regular Season,7,October 6 2018,Saturday,,Miami (OH),Away,41,@,,Akron,Home,17,InfoCision Stadium - Akron Ohio
2018,Regular Season,7,October 6 2018,Saturday,15,Michigan,Home,42,,,Maryland,Away,21,Michigan Stadium - Ann Arbor Michigan
2018,Regular Season,7,October 6 2018,Saturday,,Ole Miss,Home,70,,,Louisiana-Monroe,Away,21,Vaught-Hemingway Stadium - Oxford Mississippi
2018,Regular Season,7,October 6 2018,Saturday,,Mississippi State,Home,23,,8,Auburn,Away,9,Davis Wade Stadium - Starkville Mississippi
2018,Regular Season,7,October 6 2018,Saturday,,New Mexico,Away,50,@,,UNLV,Home,14,Sam Boyd Stadium - Las Vegas Nevada
2018,Regular Season,7,October 6 2018,Saturday,,New Mexico State,Home,49,,,Liberty,Away,41,Aggie Memorial Stadium - Las Cruces New Mexico
2018,Regular Season,7,October 6 2018,Saturday,23,North Carolina State,Home,28,,,Boston College,Away,23,Carter-Finley Stadium - Raleigh North Carolina
2018,Regular Season,7,October 6 2018,Saturday,,North Texas,Away,27,@,,UTEP,Home,24,Sun Bowl - El Paso Texas
2018,Regular Season,7,October 6 2018,Saturday,,Northern Illinois,Away,24,@,,Ball State,Home,16,Scheumann Stadium - Muncie Indiana
2018,Regular Season,7,October 6 2018,Saturday,,Northwestern,Away,29,@,20,Michigan State,Home,19,Spartan Stadium - East Lansing Michigan
2018,Regular Season,7,October 6 2018,Saturday,6,Notre Dame,Away,45,@,24,Virginia Tech,Home,23,
2018,Regular Season,7,October 6 2018,Saturday,,Ohio,Away,27,@,,Kent State,Home,26,Dix Stadium - Kent Ohio
